record_type,bridge_rule,comparison,block_geoid,slr_ft,block_centroid_inundated,block_centroid_isolated,block_centroid_redundant,block_centroid_fragile,scenario_status,block_centroid_unclassified,status_flag_sum
status_partition_violation,intersect,,120860115003030,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003031,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003032,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003033,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003034,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003035,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003039,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003041,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003046,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003050,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003051,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003113,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003152,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003155,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860141001037,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001029,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001031,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001032,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001033,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001034,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001035,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001037,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001039,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001040,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001064,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001068,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869900000027,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990077211004,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990077211008,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079151002,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079151018,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079151034,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079151054,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174007,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174008,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174009,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174015,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174018,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174019,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174020,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174021,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174025,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174028,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174029,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174030,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174057,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174087,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174096,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174105,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174122,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174126,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174128,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174142,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174147,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174150,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174156,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174177,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174178,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174180,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174181,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174191,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174192,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174193,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174194,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174195,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174196,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174198,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174199,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174200,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174207,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174208,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174209,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174210,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990080013010,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990080013027,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990080013028,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990080013030,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990081011003,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990081011004,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990081011033,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990082031050,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083011036,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083011037,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083011040,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083011046,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083011047,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083011048,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083011049,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083011050,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083011051,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083011052,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083011053,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083011054,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083012005,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083012009,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083012016,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083012040,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083012042,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083012043,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990083012044,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120999801001003,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120999801001004,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120999802001007,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120999802001016,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120999802001017,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120999804001000,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120999804001002,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120999804001005,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120999804001007,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120999804001009,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120999901000001,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120999901000002,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120999901000004,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120999901000005,2,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001012,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001014,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001020,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001021,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001022,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001023,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001024,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001037,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001050,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001051,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001052,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001053,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001057,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001058,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001059,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120119800001072,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860114081091,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860114081092,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860114123058,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003000,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003001,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003002,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003003,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003004,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003005,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003006,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003007,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003022,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003023,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003030,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003032,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003033,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003034,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003035,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003039,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003041,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003046,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003050,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003051,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003113,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003152,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860115003155,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120860141001037,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001029,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001031,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001032,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001033,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001034,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001035,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001037,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001039,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001040,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001064,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869811001068,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120869900000027,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990077211004,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990077211008,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079151002,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079151018,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079151034,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079151054,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174007,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174008,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174009,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174015,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174018,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174019,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174020,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174021,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174025,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174028,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174029,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174030,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174057,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174087,3,0,0,0,0,unclassified,1,0
status_partition_violation,intersect,,120990079174096,3,0,0,0,0,unclassified,1,0
